Output Folder,Use File,X0,Y0,X1,Y1,X2,Y2
output75,use6,535.89304813,683.80748663,654.99465241,540.06417112,521.51871658,1053.43315508
output76,use0,700.17112299,646.84491979,821.32620321,529.79679144,535.89304813,1039.05882353
output76,use1,515.35828877,702.28877005,718.65240642,591.40106952,515.35828877,1057.54010695
output76,use2,422.95187166,772.10695187,322.3315508,798.80213904,496.87700535,1020.57754011
output76,use3,425.00534759,827.55080214,277.15508021,919.95721925,455.80748663,1057.54010695
output76,use4,429.11229947,825.4973262,322.3315508,913.79679144,437.32620321,1049.32620321
output76,use5,385.98930481,809.06951872,219.65775401,868.62032086,496.87700535,1030.84491979
output76,use6,576.96256684,710.5026738,665.26203209,525.68983957,540.0,1024.68449198
output77,use0,669.36898396,696.12834225,831.59358289,535.95721925,554.37433155,1012.36363636
output77,use1,523.0,685.0,609.0,628.0,895.0,1058.0
output77,use2,441.43315508,770.05347594,314.11764706,776.21390374,492.77005348,1061.64705882
output77,use3,414.73796791,807.01604278,262.78074866,882.99465241,451.70053476,1047.27272727
output77,use4,437.32620321,827.55080214,322.3315508,901.47593583,447.59358289,1057.54010695
output77,use5,396.25668449,788.53475936,240.19251337,864.51336898,496.87700535,1049.32620321
output77,use6,558.48128342,673.54010695,696.06417112,517.47593583,517.41176471,1039.05882353
output78,use0,663.20855615,622.20320856,831.59358289,498.99465241,554.37433155,1020.57754011
output78,use1,524.0,651.0,634.0,574.0,895.0,1058.0
output78,use2,425.00534759,733.09090909,388.04278075,733.09090909,470.18181818,1065.7540107
output78,use3,392.14973262,831.65775401,275.10160428,913.79679144,459.9144385,1030.84491979
output78,use4,429.11229947,825.4973262,332.59893048,936.38502674,437.32620321,1080.12834225
output78,use5,406.52406417,802.90909091,221.71122995,899.42245989,461.96791444,1071.9144385
output78,use6,503.03743316,702.28877005,636.51336898,535.95721925,515.35828877,1047.27272727
output79,use0,673.47593583,646.84491979,831.59358289,480.51336898,517.41176471,1057.54010695
output79,use1,541.0,674.0,643.0,631.0,895.0,1058.0
output79,use2,404.47058824,747.46524064,470.18181818,720.77005348,503.03743316,1043.1657754
output79,use3,388.04278075,825.4973262,225.81818182,928.17112299,470.18181818,1067.80748663
output79,use4,410.63101604,831.65775401,285.36898396,938.43850267,470.18181818,1076.02139037
output79,use5,373.6684492,835.76470588,188.85561497,928.17112299,478.39572193,1065.7540107
output79,use6,459.9144385,743.35828877,544.10695187,622.20320856,498.93048128,1049.32620321
output80,use0,673.47593583,661.21925134,850.07486631,517.47593583,521.51871658,1049.32620321
output80,use1,570.80213904,720.77005348,792.57754011,632.47058824,515.35828877,1057.54010695
output80,use2,459.9144385,776.21390374,392.14973262,839.87165775,517.41176471,1057.54010695
output80,use3,455.80748663,846.03208556,281.26203209,954.86631016,466.07486631,1080.12834225
output80,use4,480.44919786,839.87165775,396.25668449,928.17112299,451.70053476,1084.23529412
output80,use5,425.00534759,780.32085561,234.03208556,868.62032086,525.62566845,1053.43315508
output80,use6,591.3368984,673.54010695,769.98930481,503.10160428,511.2513369,1084.23529412
output81,use0,585.17647059,636.57754011,802.84491979,507.20855615,521.51871658,1080.12834225
output81,use1,558.48128342,665.32620321,724.81283422,548.27807487,496.87700535,1094.5026738
output81,use2,437.32620321,728.98395722,344.9197861,751.57219251,478.39572193,1057.54010695
output81,use3,373.6684492,813.17647059,203.22994652,905.5828877,466.07486631,1102.71657754
output81,use4,437.32620321,813.17647059,359.29411765,891.20855615,441.43315508,1065.7540107
output81,use5,414.73796791,813.17647059,266.88770053,891.20855615,488.6631016,1039.05882353
output81,use6,498.93048128,702.28877005,562.58823529,599.61497326,515.35828877,1047.27272727
output82,use0,632.40641711,618.09625668,821.32620321,529.79679144,535.89304813,1030.84491979
output82,use1,511.2513369,692.02139037,628.29946524,599.61497326,521.51871658,1043.1657754
output82,use2,429.11229947,772.10695187,262.78074866,846.03208556,478.39572193,1065.7540107
output82,use3,441.43315508,843.97860963,359.29411765,913.79679144,484.55614973,1043.1657754
output82,use4,439.0,884.0,444.0,902.0,456.0,1003.0
output82,use5,406.52406417,784.42780749,244.29946524,887.10160428,480.44919786,1061.64705882
output82,use6,441.43315508,716.6631016,503.03743316,622.20320856,507.14438503,1047.27272727
output83,use0,613.92513369,622.20320856,780.25668449,494.88770053,515.35828877,1067.80748663
output83,use1,535.89304813,646.84491979,702.22459893,544.17112299,521.51871658,1049.32620321
output83,use2,437.32620321,689.96791444,336.70588235,704.34224599,513.30481283,1045.21925134
output83,use3,404.47058824,778.26737968,258.67379679,870.67379679,478.39572193,1073.96791444
output83,use4,443.48663102,848.0855615,418.84491979,893.26203209,461.96791444,1055.48663102
output83,use5,400.0,796.0,310.0,866.0,529.0,1034.0
output83,use6,470.18181818,694.07486631,548.21390374,568.81283422,521.51871658,1012.36363636
output84,use0,599.55080214,626.31016043,784.36363636,501.04812834,535.89304813,1008.25668449
output84,use1,484.55614973,671.48663102,581.06951872,583.18716578,511.2513369,1041.11229947
output84,use2,396.25668449,739.2513369,285.36898396,753.62566845,492.77005348,1014.4171123
output84,use3,410.63101604,786.48128342,277.15508021,893.26203209,443.48663102,1078.07486631
output84,use4,433.21925134,827.55080214,377.77540107,885.04812834,466.07486631,1059.59358289
output84,use5,400.36363636,790.58823529,240.19251337,878.88770053,480.44919786,1055.48663102
output84,use6,488.6631016,679.70053476,591.3368984,533.90374332,521.51871658,1018.52406417
output85,use0,677.5828877,630.4171123,829.54010695,449.71122995,496.87700535,1078.07486631
output85,use1,520.0,678.0,612.0,601.0,528.0,1023.0
output85,use2,418.84491979,755.67914439,303.85026738,759.78609626,492.77005348,1051.37967914
output85,use3,429.11229947,829.60427807,266.88770053,885.04812834,478.39572193,1063.70053476
output85,use4,470.18181818,852.19251337,422.95187166,934.3315508,455.80748663,1032.89839572
output85,use5,396.25668449,827.55080214,258.67379679,922.01069519,488.6631016,1055.48663102
output85,use6,443.48663102,726.93048128,478.39572193,579.0802139,517.41176471,1049.32620321
output86,use0,599.55080214,638.63101604,769.98930481,468.19251337,521.51871658,1086.28877005
output86,use1,521.51871658,685.86096257,632.40641711,542.11764706,521.51871658,1041.11229947
output86,use2,400.36363636,759.78609626,275.10160428,774.16042781,492.77005348,1063.70053476
output86,use3,422.95187166,837.81818182,299.74331551,948.70588235,470.18181818,1082.18181818
output86,use4,480.44919786,866.56684492,437.32620321,934.3315508,429.11229947,1073.96791444
output86,use5,410.63101604,804.96256684,256.62032086,940.49197861,488.6631016,1088.34224599
output86,use6,474.28877005,726.93048128,525.62566845,589.34759358,525.62566845,1041.11229947
output87,use0,673.47593583,620.14973262,835.70053476,482.56684492,533.83957219,1045.21925134
output87,use1,507.14438503,698.18181818,683.74331551,583.18716578,503.03743316,1069.86096257
output87,use2,425.00534759,782.37433155,285.36898396,809.06951872,488.6631016,1073.96791444
output87,use3,447.59358289,827.55080214,340.81283422,926.11764706,451.70053476,1055.48663102
output87,use4,474.28877005,852.19251337,437.32620321,907.63636364,443.48663102,1059.59358289
output87,use5,385.98930481,827.55080214,201.17647059,911.74331551,466.07486631,1063.70053476
output87,use6,478.39572193,694.07486631,591.3368984,579.0802139,492.77005348,1014.4171123
output88,use0,669.36898396,638.63101604,858.28877005,486.67379679,515.35828877,1051.37967914
output88,use1,521.51871658,663.27272727,665.26203209,564.70588235,525.62566845,1022.63101604
output88,use2,425.00534759,774.16042781,285.36898396,819.3368984,484.55614973,1067.80748663
output88,use3,414.73796791,841.92513369,318.22459893,963.0802139,443.48663102,1069.86096257
output88,use4,478.39572193,852.19251337,396.25668449,956.9197861,447.59358289,1067.80748663
output88,use5,441.43315508,819.3368984,240.19251337,907.63636364,478.39572193,1082.18181818
output88,use6,562.58823529,685.86096257,669.36898396,550.3315508,488.6631016,1086.28877005
output89,use0,739.18716578,634.52406417,930.16042781,550.3315508,523.57219251,1049.32620321
output89,use1,536.0,655.0,632.0,622.0,528.0,1023.0
output89,use2,396.25668449,735.14438503,281.26203209,790.58823529,466.07486631,1041.11229947
output89,use3,418.84491979,815.22994652,256.62032086,948.70588235,451.70053476,1088.34224599
output89,use4,461.96791444,870.67379679,363.40106952,977.45454545,451.70053476,1051.37967914
output89,use5,400.36363636,856.29946524,244.29946524,952.81283422,492.77005348,1073.96791444
output89,use6,558.48128342,712.55614973,683.74331551,552.38502674,507.14438503,1037.00534759
output90,use0,728.9197861,657.11229947,880.87700535,515.42245989,515.35828877,1078.07486631
output90,use1,527.0,698.0,589.0,666.0,528.0,1023.0
output90,use2,447.59358289,819.3368984,299.74331551,882.99465241,496.87700535,1069.86096257
output90,use3,474.28877005,870.67379679,363.40106952,975.40106952,459.9144385,1069.86096257
output90,use4,459.9144385,866.56684492,406.52406417,967.18716578,474.28877005,1063.70053476
output90,use5,407.0,812.0,283.0,893.0,471.0,1011.0
output90,use6,552.32085561,681.7540107,665.26203209,515.42245989,503.03743316,1073.96791444
output91,use0,687.85026738,607.82887701,835.70053476,464.0855615,535.89304813,1037.00534759
output91,use1,515.35828877,675.59358289,683.74331551,589.34759358,498.93048128,1069.86096257
output91,use2,406.52406417,804.96256684,295.63636364,866.56684492,492.77005348,1047.27272727
output91,use3,400.36363636,860.40641711,252.51336898,952.81283422,474.28877005,1063.70053476
output91,use4,414.73796791,848.0855615,312.06417112,936.38502674,459.9144385,1045.21925134
output91,use5,392.14973262,815.22994652,219.65775401,874.78074866,492.77005348,1084.23529412
output91,use6,581.06951872,675.59358289,737.13368984,519.52941176,498.93048128,1047.27272727
output92,use0,691.95721925,630.4171123,858.28877005,486.67379679,529.73262032,1032.89839572
output92,use1,531.78609626,685.86096257,622.13903743,560.59893048,513.30481283,1041.11229947
output92,use2,406.52406417,751.57219251,277.15508021,755.67914439,511.2513369,1055.48663102
output92,use3,422.95187166,804.96256684,281.26203209,903.52941176,474.28877005,1096.55614973
output92,use4,425.00534759,796.7486631,289.47593583,860.40641711,474.28877005,1047.27272727
output92,use5,414.73796791,782.37433155,221.71122995,819.3368984,511.2513369,1045.21925134
output92,use6,581.06951872,657.11229947,724.81283422,523.63636364,521.51871658,1028.79144385
output93,use0,700.17112299,648.89839572,887.03743316,482.56684492,492.77005348,1106.82352941
output93,use1,520.0,685.0,591.0,640.0,528.0,1023.0
output93,use2,422.95187166,770.05347594,256.62032086,796.7486631,474.28877005,1069.86096257
output93,use3,441.43315508,823.44385027,318.22459893,878.88770053,461.96791444,1073.96791444
output93,use4,422.95187166,833.71122995,275.10160428,897.36898396,437.32620321,1078.07486631
output93,use5,377.77540107,804.96256684,293.5828877,774.16042781,492.77005348,1073.96791444
output93,use6,622.13903743,677.64705882,761.77540107,486.67379679,503.03743316,1026.73796791
output94,use0,720.70588235,648.89839572,858.28877005,486.67379679,511.2513369,1059.59358289
output94,use1,540.0,677.64705882,646.78074866,560.59893048,496.87700535,1063.70053476
output94,use2,418.84491979,786.48128342,252.51336898,800.85561497,470.18181818,1059.59358289
output94,use3,422.95187166,837.81818182,303.85026738,922.01069519,455.80748663,1069.86096257
output94,use4,451.70053476,860.40641711,277.15508021,967.18716578,443.48663102,1032.89839572
output94,use5,422.95187166,796.7486631,252.51336898,833.71122995,470.18181818,1037.00534759
output94,use6,612.0,648.0,735.0,507.0,757.0,1000.0
output95,use0,687.85026738,644.79144385,858.28877005,478.45989305,521.51871658,1026.73796791
output95,use1,497.0,675.0,564.0,655.0,528.0,1023.0
output95,use2,402.4171123,786.48128342,256.62032086,763.89304813,480.44919786,1059.59358289
output95,use3,406.52406417,823.44385027,287.42245989,915.85026738,443.48663102,1051.37967914
output95,use4,457.86096257,829.60427807,299.74331551,893.26203209,457.86096257,1063.70053476
output95,use5,383.93582888,823.44385027,221.71122995,823.44385027,480.44919786,1073.96791444
output95,use6,558.48128342,704.34224599,679.63636364,533.90374332,509.19786096,1055.48663102
output96,use0,694.01069519,659.1657754,827.48663102,472.29946524,525.62566845,1065.7540107
output96,use1,507.14438503,681.7540107,591.3368984,556.49197861,494.82352941,1037.00534759
output96,use2,412.68449198,786.48128342,246.35294118,782.37433155,472.23529412,1065.7540107
output96,use3,466.07486631,829.60427807,289.47593583,934.3315508,466.07486631,1063.70053476
output96,use4,457.86096257,811.12299465,344.9197861,897.36898396,470.18181818,1073.96791444
output96,use5,414.73796791,804.96256684,248.40641711,825.4973262,474.28877005,1078.07486631
output96,use6,554.37433155,689.96791444,644.72727273,515.42245989,525.62566845,1051.37967914
output97,use0,669.36898396,644.79144385,817.21925134,501.04812834,529.73262032,1028.79144385
output97,use1,492.77005348,712.55614973,603.65775401,556.49197861,498.93048128,1069.86096257
output97,use2,410.63101604,788.53475936,252.51336898,778.26737968,470.18181818,1051.37967914
output97,use3,425.00534759,848.0855615,293.5828877,926.11764706,437.32620321,1065.7540107
output97,use4,451.70053476,833.71122995,367.50802139,915.85026738,443.48663102,1051.37967914
output97,use5,410.63101604,804.96256684,236.0855615,856.29946524,488.6631016,1037.00534759
output97,use6,554.37433155,708.44919786,654.99465241,570.86631016,511.2513369,1026.73796791
output98,use0,700.17112299,667.37967914,868.55614973,515.42245989,521.51871658,1059.59358289
output98,use1,540.0,700.23529412,650.88770053,622.20320856,525.62566845,1063.70053476
output98,use2,429.11229947,786.48128342,277.15508021,800.85561497,492.77005348,1078.07486631
output98,use3,480.44919786,825.4973262,326.43850267,899.42245989,451.70053476,1082.18181818
output98,use4,470.18181818,841.92513369,307.95721925,926.11764706,461.96791444,1059.59358289
output98,use5,418.84491979,792.64171123,266.88770053,848.0855615,480.44919786,1063.70053476
output98,use6,646.78074866,677.64705882,765.88235294,533.90374332,496.87700535,1026.73796791
output99,use0,757.6684492,677.64705882,924.0,519.52941176,535.89304813,1059.59358289
output99,use1,562.58823529,745.41176471,743.29411765,611.93582888,517.41176471,1055.48663102
output99,use2,455.80748663,800.85561497,344.9197861,825.4973262,503.03743316,1055.48663102
output99,use3,438.0,852.0,362.0,914.0,440.0,1031.0
output99,use4,459.9144385,848.0855615,355.18716578,926.11764706,437.32620321,1096.55614973
output99,use5,422.95187166,819.3368984,234.03208556,870.67379679,492.77005348,1078.07486631
output99,use6,572.85561497,708.44919786,659.10160428,523.63636364,511.2513369,1063.70053476
output100,use0,669.36898396,653.00534759,825.43315508,486.67379679,554.37433155,1008.25668449
output100,use1,560.0,688.0,655.0,605.0,528.0,1023.0
output100,use2,443.48663102,741.30481283,484.55614973,663.27272727,480.44919786,1045.21925134
output100,use3,400.36363636,825.4973262,238.13903743,885.04812834,455.80748663,1051.37967914
output100,use4,447.59358289,841.92513369,344.9197861,915.85026738,422.95187166,1078.07486631
output100,use5,418.84491979,829.60427807,262.78074866,903.52941176,478.39572193,1073.96791444
output100,use6,544.10695187,712.55614973,687.85026738,533.90374332,517.41176471,1047.27272727
output101,use0,655.0,669.0,754.0,577.0,818.0,1026.0
output101,use1,508.0,690.0,607.0,617.0,528.0,1023.0
output101,use2,444.0,747.0,396.0,770.0,559.0,1031.0
output101,use3,414.73796791,866.56684492,252.51336898,971.29411765,451.70053476,1073.96791444
output101,use4,455.80748663,833.71122995,351.0802139,930.22459893,466.07486631,1065.7540107
output101,use5,426.0,810.0,303.0,864.0,471.0,1011.0
output101,use6,525.62566845,708.44919786,646.78074866,556.49197861,496.87700535,1059.59358289
output102,use0,637.0,688.0,783.0,607.0,818.0,1026.0
output102,use1,549.0,679.0,645.0,608.0,528.0,1023.0
output102,use2,447.59358289,768.0,388.04278075,751.57219251,474.28877005,1051.37967914
output102,use3,396.25668449,829.60427807,248.40641711,940.49197861,480.44919786,1045.21925134
output102,use4,461.96791444,829.60427807,351.0802139,922.01069519,480.44919786,1059.59358289
output102,use5,446.0,793.0,312.0,831.0,471.0,1011.0
output102,use6,624.19251337,648.89839572,798.73796791,474.35294118,513.30481283,1047.27272727
output103,use0,652.94117647,671.48663102,811.05882353,509.26203209,527.67914439,1032.89839572
output103,use1,496.87700535,712.55614973,642.67379679,611.93582888,515.35828877,1012.36363636
output103,use2,416.79144385,809.06951872,293.5828877,864.51336898,478.39572193,1063.70053476
output103,use3,431.1657754,874.78074866,334.65240642,948.70588235,431.1657754,1045.21925134
output103,use4,439.37967914,856.29946524,328.49197861,940.49197861,449.64705882,1069.86096257
output103,use5,476.34224599,800.85561497,324.38502674,755.67914439,500.98395722,1051.37967914
output103,use6,685.79679144,634.52406417,786.4171123,457.92513369,537.94652406,1067.80748663
output104,use0,685.79679144,661.21925134,827.48663102,472.29946524,527.67914439,1067.80748663
output104,use1,535.89304813,716.6631016,595.44385027,605.77540107,511.2513369,1063.70053476
output104,use2,422.95187166,823.44385027,266.88770053,874.78074866,466.07486631,1055.48663102
output104,use3,459.9144385,860.40641711,377.77540107,977.45454545,455.80748663,1073.96791444
output104,use4,461.96791444,837.81818182,340.81283422,940.49197861,470.18181818,1047.27272727
output104,use5,511.2513369,782.37433155,414.73796791,755.67914439,498.93048128,1110.93048128
output104,use6,691.95721925,675.59358289,825.43315508,486.67379679,525.62566845,1055.48663102
output105,use0,669.36898396,685.86096257,835.70053476,490.78074866,521.51871658,1065.7540107
output105,use1,535.89304813,737.19786096,626.2459893,611.93582888,492.77005348,1047.27272727
output105,use2,422.95187166,819.3368984,299.74331551,880.94117647,466.07486631,1041.11229947
output105,use3,455.80748663,848.0855615,332.59893048,948.70588235,459.9144385,1047.27272727
output105,use4,437.32620321,819.3368984,303.85026738,940.49197861,459.9144385,1065.7540107
output105,use5,467.0,783.0,382.0,825.0,494.0,1029.0
output105,use6,650.88770053,685.86096257,813.11229947,511.31550802,535.89304813,1047.27272727
output106,use0,728.9197861,620.14973262,882.93048128,490.78074866,548.21390374,1041.11229947
output106,use1,548.21390374,714.60962567,687.85026738,622.20320856,535.89304813,1018.52406417
output106,use2,441.43315508,782.37433155,277.15508021,852.19251337,517.41176471,1059.59358289
output106,use3,459.9144385,833.71122995,377.77540107,926.11764706,484.55614973,1051.37967914
output106,use4,461.96791444,860.40641711,377.77540107,952.81283422,474.28877005,1084.23529412
output106,use5,422.95187166,825.4973262,289.47593583,866.56684492,521.51871658,1041.11229947
output106,use6,632.40641711,694.07486631,780.25668449,505.15508021,511.2513369,1047.27272727
output107,use0,706.3315508,653.00534759,872.6631016,515.42245989,521.51871658,1041.11229947
output107,use1,585.17647059,694.07486631,700.17112299,570.86631016,535.89304813,1051.37967914
output107,use2,443.48663102,770.05347594,373.6684492,774.16042781,488.6631016,1051.37967914
output107,use3,418.84491979,841.92513369,285.36898396,922.01069519,484.55614973,1055.48663102
output107,use4,466.07486631,823.44385027,336.70588235,897.36898396,441.43315508,1082.18181818
output107,use5,428.0,790.0,306.0,855.0,494.0,1029.0
output107,use6,628.29946524,681.7540107,755.61497326,501.04812834,517.41176471,1073.96791444
output108,use0,728.9197861,640.68449198,899.35828877,472.29946524,566.69518717,1032.89839572
output108,use1,622.13903743,696.12834225,811.05882353,607.82887701,525.62566845,1045.21925134
output108,use2,441.43315508,745.41176471,503.03743316,712.55614973,492.77005348,1045.21925134
output108,use3,392.14973262,823.44385027,203.22994652,930.22459893,511.2513369,1063.70053476
output108,use4,429.11229947,848.0855615,295.63636364,954.86631016,466.07486631,1063.70053476
output108,use5,405.0,808.0,299.0,898.0,494.0,1029.0
output108,use6,525.62566845,712.55614973,673.47593583,542.11764706,529.73262032,1032.89839572
output109,use0,700.17112299,607.82887701,848.02139037,496.94117647,517.41176471,1121.19786096
output109,use1,535.89304813,640.68449198,720.70588235,519.52941176,515.35828877,1037.00534759
output109,use2,418.84491979,718.71657754,363.40106952,667.37967914,496.87700535,1047.27272727
output109,use3,414.73796791,807.01604278,275.10160428,899.42245989,470.18181818,1055.48663102
output109,use4,460.83541946,836.96656279,349.5182723,922.59513753,492.94613499,1085.28942954
output109,use5,406.52406417,848.0855615,262.78074866,944.59893048,478.39572193,1065.7540107
output109,use6,572.85561497,675.59358289,710.43850267,509.26203209,529.73262032,1059.59358289
output110,use0,739.18716578,616.04278075,872.6631016,427.12299465,548.21390374,1055.48663102
output110,use1,609.81818182,659.1657754,776.14973262,533.90374332,535.89304813,1055.48663102
output110,use2,437.32620321,755.67914439,373.6684492,704.34224599,484.55614973,1063.70053476
output110,use3,425.00534759,819.3368984,293.5828877,944.59893048,474.28877005,1073.96791444
output110,use4,451.70053476,852.19251337,359.29411765,948.70588235,459.9144385,1065.7540107
output110,use5,398.0,820.0,285.0,899.0,494.0,1029.0
